Trinidad and Tobago,TTO,2020-06-15,117
Tunisia,TUN,2020-06-15,1096
Turkey,TUR,2020-06-15,178239
Turks and Caicos Islands,TCA,2020-06-15,12
Uganda,UGA,2020-06-15,703
Ukraine,UKR,2020-06-15,28838
United Arab Emirates,ARE,2020-06-15,42294
United Kingdom,GBR,2020-06-15,271042
United States,USA,2020-06-15,2113512
United States Virgin Islands,VIR,2020-06-15,72
Uruguay,URY,2020-06-15,847
Vatican,VAT,2020-06-15,12
Venezuela,VEN,2020-06-15,2904
Vietnam,VNM,2020-06-15,334
Yemen,YEM,2020-06-15,728
Zambia,ZMB,2020-06-15,1358
Zimbabwe,ZWE,2020-06-15,383
Afghanistan,AFG,2020-06-16,25527
Albania,ALB,2020-06-16,1521
Algeria,DZA,2020-06-16,11038
Andorra,AND,2020-06-16,853
Angola,AGO,2020-06-16,142
Anguilla,AIA,2020-06-16,3
Antigua and Barbuda,ATG,2020-06-16,26
Argentina,ARG,2020-06-16,43821
Armenia,ARM,2020-06-16,17489
Aruba,ABW,2020-06-16,101
Australia,AUS,2020-06-16,7335
Austria,AUT,2020-06-16,13832
Azerbaijan,AZE,2020-06-16,9957
Bahamas,BHS,2020-06-16,104
Bahrain,BHR,2020-06-16,19013
Bangladesh,BGD,2020-06-16,94481
Barbados,BRB,2020-06-16,97
Belarus,BLR,2020-06-16,54680
Belgium,BEL,2020-06-16,60482
Belize,BLZ,2020-06-16,21
Benin,BEN,2020-06-16,532
Bermuda,BMU,2020-06-16,144
Bhutan,BTN,2020-06-16,67
Bolivia,BOL,2020-06-16,18459
Bonaire Sint Eustatius and Saba,BES,2020-06-16,7
Bosnia and Herzegovina,BIH,2020-06-16,3040
Botswana,BWA,2020-06-16,79
Brazil,BRA,2020-06-16,867624
British Virgin Islands,VGB,2020-06-16,8
Brunei,BRN,2020-06-16,141
Bulgaria,BGR,2020-06-16,3266
Burkina Faso,BFA,2020-06-16,894
Burundi,BDI,2020-06-16,104
Cambodia,KHM,2020-06-16,128
Cameroon,CMR,2020-06-16,10072
Canada,CAN,2020-06-16,98776
Cape Verde,CPV,2020-06-16,760
Cayman Islands,CYM,2020-06-16,187
Central African Republic,CAF,2020-06-16,2697
Chad,TCD,2020-06-16,850
Chile,CHL,2020-06-16,179436
China,CHN,2020-06-16,84823
Colombia,COL,2020-06-16,50939
Comoros,COM,2020-06-16,106
Congo,COG,2020-06-16,883
Costa Rica,CRI,2020-06-16,1715
Cote d'Ivoire,CIV,2020-06-16,5439
Croatia,HRV,2020-06-16,2254
Cuba,CUB,2020-06-16,2262
Curacao,CUW,2020-06-16,22
Cyprus,CYP,2020-06-16,985
Czechia,CZE,2020-06-16,10172
Democratic Republic of Congo,COD,2020-06-16,4973
Denmark,DNK,2020-06-16,12217
Djibouti,DJI,2020-06-16,4501
Dominica,DMA,2020-06-16,18
Dominican Republic,DOM,2020-06-16,23271
East Timor,TLS,2020-06-16,24
Ecuador,ECU,2020-06-16,47322
Egypt,EGY,2020-06-16,46289
El Salvador,SLV,2020-06-16,3826
Equatorial Guinea,GNQ,2020-06-16,2567
Eritrea,ERI,2020-06-16,109
Estonia,EST,2020-06-16,7218
Eswatini,SWZ,2020-06-16,506
Ethiopia,ETH,2020-06-16,3521
Falkland Islands,FLK,2020-06-16,13
Faroe Islands,FRO,2020-06-16,187
Fiji,FJI,2020-06-16,18
Finland,FIN,2020-06-16,6708
France,FRA,2020-06-16,13841
French Guiana,GUF,2020-06-16,1326
French Polynesia,PYF,2020-06-16,60
Gabon,GAB,2020-06-16,4033
Gambia,GMB,2020-06-16,34
Georgia,GEO,2020-06-16,879
Germany,DEU,2020-06-16,186784
Ghana,GHA,2020-06-16,12193
Gibraltar,GIB,2020-06-16,168
Greece,GRC,2020-06-16,3233
Greenland,GRL,2020-06-16,13
Grenada,GRD,2020-06-16,23
Guadeloupe,GLP,2020-06-16,171
Guam,GUM,2020-06-16,178
Guatemala,GTM,2020-06-16,9845
Guernsey,GGY,2020-06-16,252
Guinea,GIN,2020-06-16,4572
Guinea-Bissau,GNB,2020-06-16,1492
Guyana,GUY,2020-06-16,159
Haiti,HTI,2020-06-16,4309
Honduras,HND,2020-06-16,8858
Hungary,HUN,2020-06-16,4077
Iceland,ISL,2020-06-16,1823
India,IND,2020-06-16,343091
Indonesia,IDN,2020-06-16,40400
Iran,IRN,2020-06-16,189876
Iraq,IRQ,2020-06-16,21315
Ireland,IRL,2020-06-16,25303
Isle of Man,IMN,2020-06-16,338
Israel,ISR,2020-06-16,19319
Italy,ITA,2020-06-16,237290
Jamaica,JAM,2020-06-16,617
Japan,JPN,2020-06-16,17587
Jersey,JEY,2020-06-16,300
Jordan,JOR,2020-06-16,853
Kazakhstan,KAZ,2020-06-16,15192
Kenya,KEN,2020-06-16,3727
Kosovo,OWID_KOS,2020-06-16,1572
Kuwait,KWT,2020-06-16,36431
Laos,LAO,2020-06-16,19
Latvia,LVA,2020-06-16,1097
Lebanon,LBN,2020-06-16,1464
Lesotho,LSO,2020-06-16,4
Liberia,LBR,2020-06-16,514
Libya,LBY,2020-06-16,418
Liechtenstein,LIE,2020-06-16,83
Lithuania,LTU,2020-06-16,1706
Luxembourg,LUX,2020-06-16,3124
Madagascar,MDG,2020-06-16,1290
Malawi,MWI,2020-06-16,556
Malaysia,MYS,2020-06-16,8494
Maldives,MDV,2020-06-16,2094
Mali,MLI,2020-06-16,1860
Malta,MLT,2020-06-16,653
Martinique,MTQ,2020-06-16,202
Mauritania,MRT,2020-06-16,1887
Mauritius,MUS,2020-06-16,337
Mayotte,MYT,2020-06-16,2310
Mexico,MEX,2020-06-16,191540
Moldova,MDA,2020-06-16,11879
Monaco,MCO,2020-06-16,59
Mongolia,MNG,2020-06-16,197
Montenegro,MNE,2020-06-16,3
Montserrat,MSR,2020-06-16,11
Morocco,MAR,2020-06-16,8885
Mozambique,MOZ,2020-06-16,609
Myanmar,MMR,2020-06-16,262
Namibia,NAM,2020-06-16,32
Nepal,NPL,2020-06-16,6591
Netherlands,NLD,2020-06-16,48819
New Caledonia,NCL,2020-06-16,21
New Zealand,NZL,2020-06-16,1156
Nicaragua,NIC,2020-06-16,1655
Niger,NER,2020-06-16,980
Nigeria,NGA,2020-06-16,16658
North Macedonia,MKD,2020-06-16,4163
Northern Mariana Islands,MNP,2020-06-16,30
Norway,NOR,2020-06-16,8655
Oman,OMN,2020-06-16,24524
Pakistan,PAK,2020-06-16,144478
Palestine,PSE,2020-06-16,689
Panama,PAN,2020-06-16,20686
Papua New Guinea,PNG,2020-06-16,8
Paraguay,PRY,2020-06-16,1296
Peru,PER,2020-06-16,229736
Philippines,PHL,2020-06-16,26417
Poland,POL,2020-06-16,29788
Portugal,PRT,2020-06-16,36933
Puerto Rico,PRI,2020-06-16,1643
Qatar,QAT,2020-06-16,80876
Reunion,REU,2020-06-16,496
Romania,ROU,2020-06-16,22165
Russia,RUS,2020-06-16,545458
Rwanda,RWA,2020-06-16,612
Saint Barthelemy,BLM,2020-06-16,6
Saint Kitts and Nevis,KNA,2020-06-16,15
Saint Lucia,LCA,2020-06-16,19
Saint Martin (French part),MAF,2020-06-16,41
Saint Pierre and Miquelon,SPM,2020-06-16,1
Saint Vincent and the Grenadines,VCT,2020-06-16,27
San Marino,SMR,2020-06-16,697
Sao Tome and Principe,STP,2020-06-16,661
Saudi Arabia,SAU,2020-06-16,132048
Senegal,SEN,2020-06-16,5173
Serbia,SRB,2020-06-16,12367
Seychelles,SYC,2020-06-16,11
Sierra Leone,SLE,2020-06-16,1176
Singapore,SGP,2020-06-16,40818
Sint Maarten (Dutch part),SXM,2020-06-16,77
Slovakia,SVK,2020-06-16,1552
Slovenia,SVN,2020-06-16,1496
Somalia,SOM,2020-06-16,2642
South Africa,ZAF,2020-06-16,73533
South Korea,KOR,2020-06-16,12155
South Sudan,SSD,2020-06-16,1776
Spain,ESP,2020-06-16,252398
Sri Lanka,LKA,2020-06-16,1915
Sudan,SDN,2020-06-16,7435
Suriname,SUR,2020-06-16,208
Sweden,SWE,2020-06-16,52490
Switzerland,CHE,2020-06-16,31110
Syria,SYR,2020-06-16,177
Tajikistan,TJK,2020-06-16,5097
Tanzania,TZA,2020-06-16,509
Thailand,THA,2020-06-16,3135
Togo,TGO,2020-06-16,532
Trinidad and Tobago,TTO,2020-06-16,123
Tunisia,TUN,2020-06-16,1110
Turkey,TUR,2020-06-16,179831
Turks and Caicos Islands,TCA,2020-06-16,12
Uganda,UGA,2020-06-16,722
Ukraine,UKR,2020-06-16,28838
United Arab Emirates,ARE,2020-06-16,42636
United Kingdom,GBR,2020-06-16,271868
United States,USA,2020-06-16,2134290
United States Virgin Islands,VIR,2020-06-16,72
Uruguay,URY,2020-06-16,848
Vatican,VAT,2020-06-16,12
Venezuela,VEN,2020-06-16,2978
Vietnam,VNM,2020-06-16,334
Yemen,YEM,2020-06-16,844
Zambia,ZMB,2020-06-16,1382
Zimbabwe,ZWE,2020-06-16,387
Afghanistan,AFG,2020-06-17,25633
Albania,ALB,2020-06-17,1590
Algeria,DZA,2020-06-17,11147
Andorra,AND,2020-06-17,854
Angola,AGO,2020-06-17,142
Anguilla,AIA,2020-06-17,3
Antigua and Barbuda,ATG,2020-06-17,26
Argentina,ARG,2020-06-17,45900
Armenia,ARM,2020-06-17,18033
Aruba,ABW,2020-06-17,101
Australia,AUS,2020-06-17,7347
Austria,AUT,2020-06-17,13885
Azerbaijan,AZE,2020-06-17,10324
Bahamas,BHS,2020-06-17,104
Bahrain,BHR,2020-06-17,19553
Bangladesh,BGD,2020-06-17,98489
Barbados,BRB,2020-06-17,97
Belarus,BLR,2020-06-17,55369
Belgium,BEL,2020-06-17,60629
Belize,BLZ,2020-06-17,21
Benin,BEN,2020-06-17,572
Bermuda,BMU,2020-06-17,144
Bhutan,BTN,2020-06-17,67
Bolivia,BOL,2020-06-17,19073
Bonaire Sint Eustatius and Saba,BES,2020-06-17,7
Bosnia and Herzegovina,BIH,2020-06-17,3085
Botswana,BWA,2020-06-17,79
Brazil,BRA,2020-06-17,888271
British Virgin Islands,VGB,2020-06-17,8
Brunei,BRN,2020-06-17,141
Bulgaria,BGR,2020-06-17,3266
Burkina Faso,BFA,2020-06-17,894
Burundi,BDI,2020-06-17,104
Cambodia,KHM,2020-06-17,128
Cameroon,CMR,2020-06-17,10253
Canada,CAN,2020-06-17,99136
Cape Verde,CPV,2020-06-17,781
Cayman Islands,CYM,2020-06-17,187
Central African Republic,CAF,2020-06-17,2870
Chad,TCD,2020-06-17,853
Chile,CHL,2020-06-17,184449
China,CHN,2020-06-17,84867
Colombia,COL,2020-06-17,53063
Comoros,COM,2020-06-17,127
Congo,COG,2020-06-17,883
Costa Rica,CRI,2020-06-17,1744
Cote d'Ivoire,CIV,2020-06-17,5679
Croatia,HRV,2020-06-17,2255
Cuba,CUB,2020-06-17,2273
Curacao,CUW,2020-06-17,22
Cyprus,CYP,2020-06-17,985
Czechia,CZE,2020-06-17,10219
Democratic Republic of Congo,COD,2020-06-17,5099
Denmark,DNK,2020-06-17,12250
Djibouti,DJI,2020-06-17,4539
Dominica,DMA,2020-06-17,18
Dominican Republic,DOM,2020-06-17,23686
East Timor,TLS,2020-06-17,24
Ecuador,ECU,2020-06-17,47943
Egypt,EGY,2020-06-17,47856
El Salvador,SLV,2020-06-17,3941
Equatorial Guinea,GNQ,2020-06-17,2608
Eritrea,ERI,2020-06-17,121
Estonia,EST,2020-06-17,7218
Eswatini,SWZ,2020-06-17,520
Ethiopia,ETH,2020-06-17,3630
Falkland Islands,FLK,2020-06-17,13
Faroe Islands,FRO,2020-06-17,187
Fiji,FJI,2020-06-17,18
Finland,FIN,2020-06-17,6715
France,FRA,2020-06-17,13841
French Guiana,GUF,2020-06-17,1421
French Polynesia,PYF,2020-06-17,60
Gabon,GAB,2020-06-17,4114
Gambia,GMB,2020-06-17,34
Georgia,GEO,2020-06-17,888
Germany,DEU,2020-06-17,186784
Ghana,GHA,2020-06-17,12193
Gibraltar,GIB,2020-06-17,168
Greece,GRC,2020-06-17,3233
Greenland,GRL,2020-06-17,13
Grenada,GRD,2020-06-17,23
Guadeloupe,GLP,2020-06-17,171
Guam,GUM,2020-06-17,178
Guatemala,GTM,2020-06-17,10272
Guernsey,GGY,2020-06-17,252
Guinea,GIN,2020-06-17,4639
Guinea-Bissau,GNB,2020-06-17,1492
Guyana,GUY,2020-06-17,159
Haiti,HTI,2020-06-17,4441
Honduras,HND,2020-06-17,9178
Hungary,HUN,2020-06-17,4078
Iceland,ISL,2020-06-17,1823
India,IND,2020-06-17,354065
Indonesia,IDN,2020-06-17,41431
Iran,IRN,2020-06-17,192439
Iraq,IRQ,2020-06-17,22700
Ireland,IRL,2020-06-17,25321
Isle of Man,IMN,2020-06-17,338
Israel,ISR,2020-06-17,19616
Italy,ITA,2020-06-17,237500
Jamaica,JAM,2020-06-17,621
Japan,JPN,2020-06-17,17628
Jersey,JEY,2020-06-17,300
Jordan,JOR,2020-06-17,853
Kazakhstan,KAZ,2020-06-17,15542
Kenya,KEN,2020-06-17,3860
Kosovo,OWID_KOS,2020-06-17,1713
Kuwait,KWT,2020-06-17,36958
Laos,LAO,2020-06-17,19
Latvia,LVA,2020-06-17,1097
Lebanon,LBN,2020-06-17,1473
Lesotho,LSO,2020-06-17,4
Liberia,LBR,2020-06-17,521
Libya,LBY,2020-06-17,467
Liechtenstein,LIE,2020-06-17,83
Lithuania,LTU,2020-06-17,1711
Luxembourg,LUX,2020-06-17,3124
Madagascar,MDG,2020-06-17,1317
Malawi,MWI,2020-06-17,564
Malaysia,MYS,2020-06-17,8505
Maldives,MDV,2020-06-17,2120
Mali,MLI,2020-06-17,1883
Malta,MLT,2020-06-17,653
Martinique,MTQ,2020-06-17,202
Mauritania,MRT,2020-06-17,2057
Mauritius,MUS,2020-06-17,337
Mayotte,MYT,2020-06-17,2333
Mexico,MEX,2020-06-17,198230
Moldova,MDA,2020-06-17,12254
Monaco,MCO,2020-06-17,59
Mongolia,MNG,2020-06-17,197
Montenegro,MNE,2020-06-17,3
Montserrat,MSR,2020-06-17,11
Morocco,MAR,2020-06-17,8931
Mozambique,MOZ,2020-06-17,638
Myanmar,MMR,2020-06-17,262
Namibia,NAM,2020-06-17,34
Nepal,NPL,2020-06-17,7177
Netherlands,NLD,2020-06-17,48819
New Caledonia,NCL,2020-06-17,21
New Zealand,NZL,2020-06-17,1156
Nicaragua,NIC,2020-06-17,1655
Niger,NER,2020-06-17,1016
Nigeria,NGA,2020-06-17,17148
North Macedonia,MKD,2020-06-17,4163
Northern Mariana Islands,MNP,2020-06-17,30
Norway,NOR,2020-06-17,8691
Oman,OMN,2020-06-17,25269
Pakistan,PAK,2020-06-17,148921
Palestine,PSE,2020-06-17,695
Panama,PAN,2020-06-17,21422
Papua New Guinea,PNG,2020-06-17,8
Paraguay,PRY,2020-06-17,1303
Peru,PER,2020-06-17,232992
Philippines,PHL,2020-06-17,26781
Poland,POL,2020-06-17,30195
Portugal,PRT,2020-06-17,36933
Puerto Rico,PRI,2020-06-17,1663
Qatar,QAT,2020-06-17,82077
Reunion,REU,2020-06-17,496
Romania,ROU,2020-06-17,22415
Russia,RUS,2020-06-17,553301
Rwanda,RWA,2020-06-17,636
Saint Barthelemy,BLM,2020-06-17,6
Saint Kitts and Nevis,KNA,2020-06-17,15
Saint Lucia,LCA,2020-06-17,19
Saint Martin (French part),MAF,2020-06-17,42
Saint Pierre and Miquelon,SPM,2020-06-17,1
Saint Vincent and the Grenadines,VCT,2020-06-17,27
San Marino,SMR,2020-06-17,697
Sao Tome and Principe,STP,2020-06-17,671
Saudi Arabia,SAU,2020-06-17,136315
Senegal,SEN,2020-06-17,5247
Serbia,SRB,2020-06-17,12426
Seychelles,SYC,2020-06-17,11
Sierra Leone,SLE,2020-06-17,1225
Singapore,SGP,2020-06-17,40969
Sint Maarten (Dutch part),SXM,2020-06-17,77
Slovakia,SVK,2020-06-17,1561
Slovenia,SVN,2020-06-17,1496
Somalia,SOM,2020-06-17,2658
South Africa,ZAF,2020-06-17,76334
South Korea,KOR,2020-06-17,12198
South Sudan,SSD,2020-06-17,1807
Spain,ESP,2020-06-17,252398
Sri Lanka,LKA,2020-06-17,1924
Sudan,SDN,2020-06-17,7740
Suriname,SUR,2020-06-17,236
Sweden,SWE,2020-06-17,53699
Switzerland,CHE,2020-06-17,31131
Syria,SYR,2020-06-17,177
Tajikistan,TJK,2020-06-17,5160
Tanzania,TZA,2020-06-17,509
Thailand,THA,2020-06-17,3135
Togo,TGO,2020-06-17,537
Trinidad and Tobago,TTO,2020-06-17,123
Tunisia,TUN,2020-06-17,1125
Turkey,TUR,2020-06-17,181298
Turks and Caicos Islands,TCA,2020-06-17,12
Uganda,UGA,2020-06-17,730
Ukraine,UKR,2020-06-17,28838
United Arab Emirates,ARE,2020-06-17,42982
United Kingdom,GBR,2020-06-17,272913
United States,USA,2020-06-17,2154881
United States Virgin Islands,VIR,2020-06-17,73
Uruguay,URY,2020-06-17,848
Vatican,VAT,2020-06-17,12
Venezuela,VEN,2020-06-17,3062
Vietnam,VNM,2020-06-17,335
Yemen,YEM,2020-06-17,885
Zambia,ZMB,2020-06-17,1405
Zimbabwe,ZWE,2020-06-17,391
Afghanistan,AFG,2020-06-18,26874
Albania,ALB,2020-06-18,1672
Algeria,DZA,2020-06-18,11268
Andorra,AND,2020-06-18,854
Angola,AGO,2020-06-18,155
Anguilla,AIA,2020-06-18,3
Antigua and Barbuda,ATG,2020-06-18,26
Argentina,ARG,2020-06-18,48190
Armenia,ARM,2020-06-18,18698
Aruba,ABW,2020-06-18,101
Australia,AUS,2020-06-18,7370
Austria,AUT,2020-06-18,13904
Azerbaijan,AZE,2020-06-18,10662
Bahamas,BHS,2020-06-18,104
Bahrain,BHR,2020-06-18,19961
Bangladesh,BGD,2020-06-18,102292
Barbados,BRB,2020-06-18,97
Belarus,BLR,2020-06-18,56032
Belgium,BEL,2020-06-18,60728
Belize,BLZ,2020-06-18,22
Benin,BEN,2020-06-18,597
Bermuda,BMU,2020-06-18,144
Bhutan,BTN,2020-06-18,67
Bolivia,BOL,2020-06-18,19883
Bonaire Sint Eustatius and Saba,BES,2020-06-18,7
Bosnia and Herzegovina,BIH,2020-06-18,3141
Botswana,BWA,2020-06-18,79
Brazil,BRA,2020-06-18,923189
British Virgin Islands,VGB,2020-06-18,8
Brunei,BRN,2020-06-18,141
Bulgaria,BGR,2020-06-18,3266
Burkina Faso,BFA,2020-06-18,899
Burundi,BDI,2020-06-18,104
Cambodia,KHM,2020-06-18,129
Cameroon,CMR,2020-06-18,10427
Canada,CAN,2020-06-18,99456
Cape Verde,CPV,2020-06-18,792
Cayman Islands,CYM,2020-06-18,193
Central African Republic,CAF,2020-06-18,2922
Chad,TCD,2020-06-18,854
Chile,CHL,2020-06-18,220628
China,CHN,2020-06-18,84903
Colombia,COL,2020-06-18,54931
Comoros,COM,2020-06-18,127
Congo,COG,2020-06-18,883
Costa Rica,CRI,2020-06-18,1796
Cote d'Ivoire,CIV,2020-06-18,6063
Croatia,HRV,2020-06-18,2258
Cuba,CUB,2020-06-18,2280
Curacao,CUW,2020-06-18,23
Cyprus,CYP,2020-06-18,985
Czechia,CZE,2020-06-18,10271
Democratic Republic of Congo,COD,2020-06-18,5282
Denmark,DNK,2020-06-18,12294
Djibouti,DJI,2020-06-18,4545
Dominica,DMA,2020-06-18,18
Dominican Republic,DOM,2020-06-18,24105
East Timor,TLS,2020-06-18,24
Ecuador,ECU,2020-06-18,48490
Egypt,EGY,2020-06-18,49219
El Salvador,SLV,2020-06-18,4066
Equatorial Guinea,GNQ,2020-06-18,2665
Eritrea,ERI,2020-06-18,131
Estonia,EST,2020-06-18,7218
Eswatini,SWZ,2020-06-18,563
Ethiopia,ETH,2020-06-18,3759
Falkland Islands,FLK,2020-06-18,13
Faroe Islands,FRO,2020-06-18,187
Fiji,FJI,2020-06-18,18
Finland,FIN,2020-06-18,6731
France,FRA,2020-06-18,13841
French Guiana,GUF,2020-06-18,1554
French Polynesia,PYF,2020-06-18,60
Gabon,GAB,2020-06-18,4229
Gambia,GMB,2020-06-18,36
Georgia,GEO,2020-06-18,893
Germany,DEU,2020-06-18,186784
Ghana,GHA,2020-06-18,12864
Gibraltar,GIB,2020-06-18,168
Greece,GRC,2020-06-18,3233
Greenland,GRL,2020-06-18,13
Grenada,GRD,2020-06-18,23
Guadeloupe,GLP,2020-06-18,171
Guam,GUM,2020-06-18,180
Guatemala,GTM,2020-06-18,10706
Guernsey,GGY,2020-06-18,252
Guinea,GIN,2020-06-18,4668
Guinea-Bissau,GNB,2020-06-18,1512
Guyana,GUY,2020-06-18,171
Haiti,HTI,2020-06-18,4547
Honduras,HND,2020-06-18,9656
Hungary,HUN,2020-06-18,4079
Iceland,ISL,2020-06-18,1823
India,IND,2020-06-18,366946
Indonesia,IDN,2020-06-18,42762
Iran,IRN,2020-06-18,195051
Iraq,IRQ,2020-06-18,24254
Ireland,IRL,2020-06-18,25334
Isle of Man,IMN,2020-06-18,338
Israel,ISR,2020-06-18,19884
Italy,ITA,2020-06-18,237828
Jamaica,JAM,2020-06-18,621
Japan,JPN,2020-06-18,17668
Jersey,JEY,2020-06-18,302
Jordan,JOR,2020-06-18,859
Kazakhstan,KAZ,2020-06-18,15877
Kenya,KEN,2020-06-18,4044
Kosovo,OWID_KOS,2020-06-18,1790
Kuwait,KWT,2020-06-18,37533
Laos,LAO,2020-06-18,19
Latvia,LVA,2020-06-18,1097
Lebanon,LBN,2020-06-18,1489
Lesotho,LSO,2020-06-18,4
Liberia,LBR,2020-06-18,547
Libya,LBY,2020-06-18,467
Liechtenstein,LIE,2020-06-18,83
Lithuania,LTU,2020-06-18,1719
Luxembourg,LUX,2020-06-18,3124
Madagascar,MDG,2020-06-18,1378
Malawi,MWI,2020-06-18,572
Malaysia,MYS,2020-06-18,8515
Maldives,MDV,2020-06-18,2137
Mali,MLI,2020-06-18,1888
Malta,MLT,2020-06-18,653
Martinique,MTQ,2020-06-18,202
Mauritania,MRT,2020-06-18,2223
Mauritius,MUS,2020-06-18,337
Mayotte,MYT,2020-06-18,2345
Mexico,MEX,2020-06-18,204706
Moldova,MDA,2020-06-18,12732
Monaco,MCO,2020-06-18,59
Mongolia,MNG,2020-06-18,201
Montenegro,MNE,2020-06-18,3
Montserrat,MSR,2020-06-18,11
Morocco,MAR,2020-06-18,8997
Mozambique,MOZ,2020-06-18,651
Myanmar,MMR,2020-06-18,263
Namibia,NAM,2020-06-18,36
Nepal,NPL,2020-06-18,7848
Netherlands,NLD,2020-06-18,48819
New Caledonia,NCL,2020-06-18,21
New Zealand,NZL,2020-06-18,1157
Nicaragua,NIC,2020-06-18,2014
Niger,NER,2020-06-18,1020
Nigeria,NGA,2020-06-18,17735
North Macedonia,MKD,2020-06-18,4163
Northern Mariana Islands,MNP,2020-06-18,30
Norway,NOR,2020-06-18,8706
Oman,OMN,2020-06-18,26079
Pakistan,PAK,2020-06-18,154760
Palestine,PSE,2020-06-18,745
Panama,PAN,2020-06-18,21962
Papua New Guinea,PNG,2020-06-18,8
Paraguay,PRY,2020-06-18,1308
Peru,PER,2020-06-18,237156
Philippines,PHL,2020-06-18,27237
Poland,POL,2020-06-18,30701
Portugal,PRT,2020-06-18,36933
Puerto Rico,PRI,2020-06-18,1677
Qatar,QAT,2020-06-18,83174
Reunion,REU,2020-06-18,497
Romania,ROU,2020-06-18,22760
Russia,RUS,2020-06-18,561091
Rwanda,RWA,2020-06-18,639
Saint Barthelemy,BLM,2020-06-18,6
Saint Kitts and Nevis,KNA,2020-06-18,15
Saint Lucia,LCA,2020-06-18,19
Saint Martin (French part),MAF,2020-06-18,42
Saint Pierre and Miquelon,SPM,2020-06-18,1
Saint Vincent and the Grenadines,VCT,2020-06-18,29
San Marino,SMR,2020-06-18,711
Sao Tome and Principe,STP,2020-06-18,683
Saudi Arabia,SAU,2020-06-18,141234
Senegal,SEN,2020-06-18,5369
Serbia,SRB,2020-06-18,12522
Seychelles,SYC,2020-06-18,11
Sierra Leone,SLE,2020-06-18,1249
Singapore,SGP,2020-06-18,41216
Sint Maarten (Dutch part),SXM,2020-06-18,77
Slovakia,SVK,2020-06-18,1562
Slovenia,SVN,2020-06-18,1496
Somalia,SOM,2020-06-18,2696
South Africa,ZAF,2020-06-18,80412
South Korea,KOR,2020-06-18,12257
South Sudan,SSD,2020-06-18,1813
Spain,ESP,2020-06-18,252398
Sri Lanka,LKA,2020-06-18,1947
Sudan,SDN,2020-06-18,8020
Suriname,SUR,2020-06-18,242
Sweden,SWE,2020-06-18,55156
Switzerland,CHE,2020-06-18,31149
Syria,SYR,2020-06-18,178
Tajikistan,TJK,2020-06-18,5221
Tanzania,TZA,2020-06-18,509
Thailand,THA,2020-06-18,3141
Togo,TGO,2020-06-18,537
Trinidad and Tobago,TTO,2020-06-18,123
Tunisia,TUN,2020-06-18,1128
Turkey,TUR,2020-06-18,182727
Turks and Caicos Islands,TCA,2020-06-18,12
Uganda,UGA,2020-06-18,739
Ukraine,UKR,2020-06-18,28838
United Arab Emirates,ARE,2020-06-18,43364
United Kingdom,GBR,2020-06-18,274016
United States,USA,2020-06-18,2179658
United States Virgin Islands,VIR,2020-06-18,73
Uruguay,URY,2020-06-18,849
Vatican,VAT,2020-06-18,12
Venezuela,VEN,2020-06-18,3150
Vietnam,VNM,2020-06-18,335
Yemen,YEM,2020-06-18,902
Zambia,ZMB,2020-06-18,1412
Zimbabwe,ZWE,2020-06-18,401
Afghanistan,AFG,2020-06-19,27337
Albania,ALB,2020-06-19,1722
Algeria,DZA,2020-06-19,11385
Andorra,AND,2020-06-19,855
Angola,AGO,2020-06-19,166
Anguilla,AIA,2020-06-19,3
Antigua and Barbuda,ATG,2020-06-19,26
Argentina,ARG,2020-06-19,50405
Armenia,ARM,2020-06-19,19157
Aruba,ABW,2020-06-19,101
Australia,AUS,2020-06-19,7391
Austria,AUT,2020-06-19,13935
Azerbaijan,AZE,2020-06-19,10991
Bahamas,BHS,2020-06-19,104
Bahrain,BHR,2020-06-19,20430
Bangladesh,BGD,2020-06-19,105535
Barbados,BRB,2020-06-19,97
Belarus,BLR,2020-06-19,56657
Belgium,BEL,2020-06-19,60851
Belize,BLZ,2020-06-19,22
Benin,BEN,2020-06-19,650
Bermuda,BMU,2020-06-19,144
Bhutan,BTN,2020-06-19,67
Bolivia,BOL,2020-06-19,20685
Bonaire Sint Eustatius and Saba,BES,2020-06-19,7
Bosnia and Herzegovina,BIH,2020-06-19,3174
Botswana,BWA,2020-06-19,79
Brazil,BRA,2020-06-19,955377
British Virgin Islands,VGB,2020-06-19,8
Brunei,BRN,2020-06-19,141
Bulgaria,BGR,2020-06-19,3266
Burkina Faso,BFA,2020-06-19,901
Burundi,BDI,2020-06-19,104
Cambodia,KHM,2020-06-19,129
Cameroon,CMR,2020-06-19,11281
Canada,CAN,2020-06-19,99842
Cape Verde,CPV,2020-06-19,823
Cayman Islands,CYM,2020-06-19,193
Central African Republic,CAF,2020-06-19,2930
Chad,TCD,2020-06-19,854
Chile,CHL,2020-06-19,225103
China,CHN,2020-06-19,84940
Colombia,COL,2020-06-19,57046
Comoros,COM,2020-06-19,140
Congo,COG,2020-06-19,883
Costa Rica,CRI,2020-06-19,1871
Cote d'Ivoire,CIV,2020-06-19,6444
Croatia,HRV,2020-06-19,2269
Cuba,CUB,2020-06-19,2295
Curacao,CUW,2020-06-19,23
Cyprus,CYP,2020-06-19,985
Czechia,CZE,2020-06-19,10389
Democratic Republic of Congo,COD,2020-06-19,5476
Denmark,DNK,2020-06-19,12344
Djibouti,DJI,2020-06-19,4557
Dominica,DMA,2020-06-19,18
Dominican Republic,DOM,2020-06-19,24645
